Accord_ID,Accord_Name,Accord_Category,Note_ID,Note_Name,Note_Role,Layer,Importance_Weight,Typical_Presence,Blend_Compatibility,Stability_Class
ACC-0232,Smoked Ganja Fur,Earthy / Animalic,NOTE-0516,Castoreum Replacer,Support,Base,3,0.45,0.74,High
ACC-0232,Smoked Ganja Fur,Earthy / Animalic,NOTE-0187,Guaiac Wood,Modifier,Base,2,0.55,0.88,High
ACC-0232,Smoked Ganja Fur,Earthy / Animalic,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.97,High
ACC-0232,Smoked Ganja Fur,Earthy / Animalic,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0233,Dark Soil Musk,Earthy / Animalic,NOTE-0591,Geosmin Accord,Driver,Heart,5,0.45,0.7,Medium
ACC-0233,Dark Soil Musk,Earthy / Animalic,NOTE-0585,Patchouli Absolute,Support,Base,4,0.65,0.89,High
ACC-0233,Dark Soil Musk,Earthy / Animalic,NOTE-0476,Habanolide,Support,Base,3,0.7,0.96,High
ACC-0233,Dark Soil Musk,Earthy / Animalic,NOTE-0570,Costus Root,Modifier,Base,2,0.45,0.72,High
ACC-0233,Dark Soil Musk,Earthy / Animalic,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.97,High
ACC-0233,Dark Soil Musk,Earthy / Animalic,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0234,uicy Pear Skin,Fruity,NOTE-0592,Pear Accord,Driver,Top,5,0.7,0.92,Low
ACC-0235,Juicy Pear Skin,Fruity,NOTE-0593,Ethyl Maltol (Low),Support,Heart,3,0.35,0.9,Medium
ACC-0235,Juicy Pear Skin,Fruity,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.97,High
ACC-0235,Juicy Pear Skin,Fruity,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0235,Juicy Pear Skin,Fruity,NOTE-0021,Ambroxan,Modifier,Base,1,0.7,0.96,High
ACC-0236,Crisp Green Mango,Fruity / Green,NOTE-0594,Green Mango Accord,Driver,Top,5,0.65,0.88,Low
ACC-0236,Crisp Green Mango,Fruity / Green,NOTE-0477,Galbanum Resin,Support,Heart,4,0.55,0.85,Medium
ACC-0236,Crisp Green Mango,Fruity / Green,NOTE-0588,Blackcurrant Bud,Support,Top,3,0.5,0.8,Low
ACC-0236,Crisp Green Mango,Fruity / Green,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.97,High
ACC-0236,Crisp Green Mango,Fruity / Green,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0237,Dark Plum Wine,Fruity / Dark,NOTE-0595,Plum Accord,Driver,Heart,5,0.65,0.9,Medium
ACC-0237,Dark Plum Wine,Fruity / Dark,NOTE-0596,Davana Oil,Support,Heart,4,0.55,0.88,Medium
ACC-0237,Dark Plum Wine,Fruity / Dark,NOTE-0585,Patchouli Absolute,Support,Base,3,0.65,0.89,High
ACC-0237,Dark Plum Wine,Fruity / Dark,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.97,High
ACC-0237,Dark Plum Wine,Fruity / Dark,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0238,Peach Nectar,Fruity,NOTE-0597,Peach Lactone,Driver,Heart,5,0.65,0.92,Medium
ACC-0238,Peach Nectar,Fruity,NOTE-0598,Apricot Accord,Support,Heart,4,0.6,0.9,Medium
ACC-0238,Peach Nectar,Fruity,NOTE-0408,Vanilla Absolute,Support,Base,3,0.55,0.93,High
ACC-0238,Peach Nectar,Fruity,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.97,High
ACC-0238,Peach Nectar,Fruity,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0239,Citrus Berry Splash,Fruity,NOTE-0599,Raspberry Ketone,Driver,Top,5,0.65,0.88,Low
ACC-0239,Citrus Berry Splash,Fruity,NOTE-0175,Grapefruit,Support,Top,4,0.7,0.9,Low
ACC-0239,Citrus Berry Splash,Fruity,NOTE-0588,Blackcurrant Bud,Support,Top,3,0.55,0.8,Low
ACC-0239,Citrus Berry Splash,Fruity,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.97,High
ACC-0239,Citrus Berry Splash,Fruity,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0240,Tropical Passion Fruit,Fruity,NOTE-0600,Passionfruit Accord,Driver,Top,5,0.65,0.88,Low
ACC-0240,Tropical Passion Fruit,Fruity,NOTE-0601,Pineapple Accord,Support,Top,4,0.6,0.87,Low
ACC-0240,Tropical Passion Fruit,Fruity,NOTE-0602,Mango Accord,Support,Heart,3,0.55,0.86,Medium
ACC-0240,Tropical Passion Fruit,Fruity,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.97,High
ACC-0240,Tropical Passion Fruit,Fruity,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0241,Red Apple Juice,Fruity,NOTE-0584,Apple Accord,Driver,Top,5,0.7,0.9,Low
ACC-0241,Red Apple Juice,Fruity,NOTE-0533,Aldehyde C-6,Support,Top,4,0.55,0.88,Low
ACC-0241,Red Apple Juice,Fruity,NOTE-0592,Pear Accord,Support,Top,3,0.6,0.9,Low
ACC-0241,Red Apple Juice,Fruity,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.97,High
ACC-0241,Red Apple Juice,Fruity,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0242,Fig Milk Fruit,Fruity / Creamy,NOTE-0603,Fig Accord,Driver,Heart,5,0.6,0.92,Medium
ACC-0242,Fig Milk Fruit,Fruity / Creamy,NOTE-0518,Coconut Lactone,Support,Heart,4,0.55,0.9,Medium
ACC-0242,Fig Milk Fruit,Fruity / Creamy,NOTE-0354,Sandalwood,Support,Base,3,0.65,0.94,High
ACC-0242,Fig Milk Fruit,Fruity / Creamy,NOTE-0205,Iso E Super,Modifier,Base,2,0.75,0.97,High
ACC-0242,Fig Milk Fruit,Fruity / Creamy,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0062,Oud,Woody,NOTE-0003,Agarwood (Oud),Driver,Base,5,0.9,0.75,Medium
ACC-0062,Oud,Woody,NOTE-0525,Cypriol Oil,Driver,Base,4,0.85,0.8,Medium
ACC-0062,Oud,Woody,NOTE-0604,Patchouli Oil,Support,Base,4,0.8,0.8,Medium
ACC-0062,Oud,Woody,NOTE-0349,Saffron,Support,Heart,3,0.75,0.8,High
ACC-0062,Oud,Woody,NOTE-0501,Rose Absolute,Support,Heart,3,0.7,0.85,High
ACC-0062,Oud,Woody,NOTE-0455,Labdanum Absolute,Support,Base,2,0.65,0.85,Medium
ACC-0062,Oud,Woody,NOTE-0021,Ambroxan,Modifier,Base,2,0.6,0.95,High
ACC-0243,Saffron,Spicy,NOTE-0349,Saffron,Driver,Heart,5,0.95,0.8,High
ACC-0243,Saffron,Spicy,NOTE-0605,Safraleine,Driver,Heart/Base,4,0.85,0.8,High
ACC-0243,Saffron,Spicy,NOTE-0501,Rose Absolute,Support,Heart,3,0.8,0.85,High
ACC-0243,Saffron,Spicy,NOTE-0455,Labdanum Absolute,Support,Base,3,0.75,0.85,Medium
ACC-0243,Saffron,Spicy,NOTE-0021,Ambroxan,Support,Base,2,0.7,0.95,High
ACC-0243,Saffron,Spicy,NOTE-0458,Patchouli Alcohol,Modifier,Base,2,0.65,0.85,Medium
ACC-0075,Smoky,Woody,NOTE-0046,Birch Tar,Driver,Base,5,0.9,0.75,Medium
ACC-0075,Smoky,Woody,NOTE-0075,Cade Oil,Driver,Base,4,0.85,0.75,Medium
ACC-0075,Smoky,Woody,NOTE-0572,Guaiacol,Support,Base,3,0.75,0.75,Medium
ACC-0075,Smoky,Woody,NOTE-0453,Vetiver Haiti,Support,Base,3,0.8,0.85,High
ACC-0075,Smoky,Woody,NOTE-0606,Styrax Resinoid,Support,Base,2,0.7,0.8,Medium
ACC-0075,Smoky,Woody,NOTE-0604,Patchouli Oil,Modifier,Base,2,0.65,0.8,Medium
ACC-0244,Dark Rose,Floral,NOTE-0501,Rose Absolute,Driver,Heart,5,0.95,0.9,High
ACC-0244,Dark Rose,Floral,NOTE-0604,Patchouli Oil,Driver,Base,4,0.85,0.8,Medium
ACC-0244,Dark Rose,Floral,NOTE-0525,Cypriol Oil,Support,Base,3,0.75,0.8,Medium
ACC-0244,Dark Rose,Floral,NOTE-0349,Saffron,Support,Heart,3,0.7,0.8,High
ACC-0244,Dark Rose,Floral,NOTE-0455,Labdanum Absolute,Support,Base,2,0.65,0.85,Medium
ACC-0244,Dark Rose,Floral,NOTE-0607,Oud Synthetic,Modifier,Base,2,0.6,0.75,Medium
ACC-0245,Oud Rose,Floral,NOTE-0003,Agarwood (Oud),Driver,Base,5,0.9,0.75,Medium
ACC-0245,Oud Rose,Floral,NOTE-0501,Rose Absolute,Driver,Heart,5,0.95,0.9,High
ACC-0245,Oud Rose,Floral,NOTE-0349,Saffron,Support,Heart,3,0.8,0.8,High
ACC-0245,Oud Rose,Floral,NOTE-0604,Patchouli Oil,Support,Base,3,0.75,0.8,Medium
ACC-0245,Oud Rose,Floral,NOTE-0021,Ambroxan,Modifier,Base,2,0.7,0.95,High
ACC-0245,Oud Rose,Floral,NOTE-0455,Labdanum Absolute,Modifier,Base,2,0.65,0.85,Medium
ACC-0246,Saffron Leather,Leather,NOTE-0605,Safraleine,Driver,Heart/Base,5,0.9,0.8,High
ACC-0246,Saffron Leather,Leather,NOTE-0349,Saffron,Driver,Heart,4,0.85,0.8,High
ACC-0246,Saffron Leather,Leather,NOTE-0606,Styrax Resinoid,Support,Base,3,0.8,0.8,Medium
ACC-0246,Saffron Leather,Leather,NOTE-0485,IsoButyl Quinoline,Support,Base,3,0.75,0.75,Medium
ACC-0246,Saffron Leather,Leather,NOTE-0455,Labdanum Absolute,Support,Base,2,0.7,0.85,Medium
ACC-0246,Saffron Leather,Leather,NOTE-0021,Ambroxan,Modifier,Base,2,0.65,0.95,High
ACC-0247,Patchouli Dark,Woody,NOTE-0604,Patchouli Oil,Driver,Base,5,0.95,0.8,Medium
ACC-0247,Patchouli Dark,Woody,NOTE-0515,Patchouli Heart,Support,Base,4,0.8,0.85,High
ACC-0247,Patchouli Dark,Woody,NOTE-0453,Vetiver Haiti,Support,Base,3,0.75,0.85,High
ACC-0247,Patchouli Dark,Woody,NOTE-0455,Labdanum Absolute,Support,Base,3,0.7,0.85,Medium
ACC-0247,Patchouli Dark,Woody,NOTE-0525,Cypriol Oil,Support,Base,2,0.65,0.8,Medium
ACC-0247,Patchouli Dark,Woody,NOTE-0452,Oakmoss Absolute,Modifier,Base,2,0.6,0.85,Medium
ACC-0248,Vetiver Smoky,Woody,NOTE-0453,Vetiver Haiti,Driver,Base,5,0.95,0.85,High
ACC-0248,Vetiver Smoky,Woody,NOTE-0586,Vetiver Java,Support,Base,4,0.8,0.85,High
ACC-0248,Vetiver Smoky,Woody,NOTE-0525,Cypriol Oil,Support,Base,3,0.75,0.8,Medium
ACC-0248,Vetiver Smoky,Woody,NOTE-0454,Cedarwood Atlas,Support,Base,3,0.7,0.9,High
ACC-0248,Vetiver Smoky,Woody,NOTE-0021,Ambroxan,Modifier,Base,2,0.65,0.95,High
ACC-0248,Vetiver Smoky,Woody,NOTE-0205,Iso E Super,Modifier,Base,2,0.6,0.95,High
ACC-0249,Musky Amber,Amber,NOTE-0021,Ambroxan,Driver,Base,5,0.95,0.95,High
ACC-0249,Musky Amber,Amber,NOTE-0505,Galaxolide,Driver,Base,4,0.85,0.95,High
ACC-0249,Musky Amber,Amber,NOTE-0455,Labdanum Absolute,Support,Base,3,0.8,0.85,Medium
ACC-0249,Musky Amber,Amber,NOTE-0456,Vanillin,Support,Base,3,0.75,0.95,High
ACC-0249,Musky Amber,Amber,NOTE-0087,Cashmeran,Support,Base,2,0.7,0.9,High
ACC-0249,Musky Amber,Amber,NOTE-0608,Tonalid,Modifier,Base,2,0.65,0.9,High
ACC-0250,Animalic Leather,Leather,NOTE-0609,Muscone,Driver,Base,5,0.85,0.75,Medium
ACC-0250,Animalic Leather,Leather,NOTE-0610,Civetone,Driver,Base,4,0.8,0.7,Medium
ACC-0250,Animalic Leather,Leather,NOTE-0611,Castoreum Absolute,Support,Base,3,0.75,0.75,Medium
ACC-0250,Animalic Leather,Leather,NOTE-0046,Birch Tar,Support,Base,3,0.7,0.75,Medium
ACC-0250,Animalic Leather,Leather,NOTE-0455,Labdanum Absolute,Support,Base,2,0.65,0.85,Medium
ACC-0250,Animalic Leather,Leather,NOTE-0349,Saffron,Modifier,Heart,2,0.6,0.8,High
ACC-0251,Resinous Amber,Amber,NOTE-0455,Labdanum Absolute,Driver,Base,5,0.95,0.85,Medium
ACC-0251,Resinous Amber,Amber,NOTE-0457,Benzoin Siam,Driver,Base,4,0.9,0.9,High
ACC-0251,Resinous Amber,Amber,NOTE-0606,Styrax Resinoid,Support,Base,3,0.8,0.8,Medium
ACC-0251,Resinous Amber,Amber,NOTE-0284,Opoponax,Support,Base,3,0.75,0.85,Medium
ACC-0251,Resinous Amber,Amber,NOTE-0456,Vanillin,Support,Base,2,0.85,0.95,High
ACC-0251,Resinous Amber,Amber,NOTE-0021,Ambroxan,Modifier,Base,2,0.7,0.95,High
ACC-0252,Oriental Amber,Amber,NOTE-0455,Labdanum Absolute,Driver,Base,5,0.95,0.85,Medium
ACC-0252,Oriental Amber,Amber,NOTE-0456,Vanillin,Driver,Base,4,0.9,0.95,High
ACC-0252,Oriental Amber,Amber,NOTE-0612,Cinnamon Oil,Support,Heart,3,0.75,0.8,Medium
ACC-0252,Oriental Amber,Amber,NOTE-0457,Benzoin Siam,Support,Base,3,0.85,0.9,High
ACC-0252,Oriental Amber,Amber,NOTE-0604,Patchouli Oil,Support,Base,2,0.7,0.8,Medium
ACC-0252,Oriental Amber,Amber,NOTE-0496,Tonka Bean Absolute,Modifier,Base,2,0.65,0.9,High
ACC-0253,Spicy Leather,Leather,NOTE-0612,Cinnamon Oil,Driver,Heart,5,0.85,0.8,Medium
ACC-0253,Spicy Leather,Leather,NOTE-0349,Saffron,Driver,Heart,4,0.8,0.8,High
ACC-0253,Spicy Leather,Leather,NOTE-0606,Styrax Resinoid,Support,Base,3,0.75,0.8,Medium
ACC-0253,Spicy Leather,Leather,NOTE-0455,Labdanum Absolute,Support,Base,3,0.7,0.85,Medium
ACC-0253,Spicy Leather,Leather,NOTE-0514,Nutmeg Oil,Support,Heart,2,0.65,0.85,High
ACC-0253,Spicy Leather,Leather,NOTE-0513,Clove Bud Oil,Modifier,Heart,2,0.6,0.8,Medium
ACC-0111,Woody Amber,Amber,NOTE-0021,Ambroxan,Driver,Base,5,0.95,0.95,High
ACC-0111,Woody Amber,Amber,NOTE-0459,Cedarwood Virginia,Driver,Base,4,0.85,0.95,High
ACC-0111,Woody Amber,Amber,NOTE-0205,Iso E Super,Support,Base,4,0.8,0.95,High
ACC-0111,Woody Amber,Amber,NOTE-0455,Labdanum Absolute,Support,Base,3,0.75,0.85,Medium
ACC-0111,Woody Amber,Amber,NOTE-0456,Vanillin,Support,Base,2,0.7,0.95,High
ACC-0111,Woody Amber,Amber,NOTE-0453,Vetiver Haiti,Modifier,Base,2,0.65,0.85,High
ACC-0254,Tobacco Leather,Leather,NOTE-0519,Tobacco Absolute,Driver,Base,5,0.9,0.85,High
ACC-0254,Tobacco Leather,Leather,NOTE-0046,Birch Tar,Driver,Base,4,0.8,0.75,Medium
ACC-0254,Tobacco Leather,Leather,NOTE-0496,Tonka Bean Absolute,Support,Base,3,0.85,0.9,High
ACC-0254,Tobacco Leather,Leather,NOTE-0606,Styrax Resinoid,Support,Base,3,0.75,0.8,Medium
ACC-0254,Tobacco Leather,Leather,NOTE-0456,Vanillin,Support,Base,2,0.8,0.95,High
ACC-0254,Tobacco Leather,Leather,NOTE-0455,Labdanum Absolute,Modifier,Base,2,0.7,0.85,Medium
ACC-0255,Incense Smoke,Resinous,NOTE-0613,Frankincense Oil,Driver,Heart/Base,5,0.95,0.85,High
ACC-0255,Incense Smoke,Resinous,NOTE-0614,Myrrh Resinoid,Driver,Base,4,0.85,0.8,Medium
ACC-0255,Incense Smoke,Resinous,NOTE-0606,Styrax Resinoid,Support,Base,3,0.75,0.8,Medium
ACC-0255,Incense Smoke,Resinous,NOTE-0455,Labdanum Absolute,Support,Base,3,0.8,0.85,Medium
ACC-0255,Incense Smoke,Resinous,NOTE-0454,Cedarwood Atlas,Support,Base,2,0.7,0.9,High
ACC-0255,Incense Smoke,Resinous,NOTE-0453,Vetiver Haiti,Modifier,Base,2,0.65,0.85,High
ACC-0256,Dry Woody,Woody,NOTE-0454,Cedarwood Atlas,Driver,Base,5,0.95,0.95,High
ACC-0256,Dry Woody,Woody,NOTE-0453,Vetiver Haiti,Driver,Base,4,0.85,0.85,High
ACC-0256,Dry Woody,Woody,NOTE-0525,Cypriol Oil,Support,Base,3,0.75,0.8,Medium
ACC-0256,Dry Woody,Woody,NOTE-0021,Ambroxan,Support,Base,3,0.7,0.95,High
ACC-0256,Dry Woody,Woody,NOTE-0205,Iso E Super,Modifier,Base,2,0.65,0.95,High
ACC-0256,Dry Woody,Woody,NOTE-0462,Patchouli Coeur,Modifier,Base,2,0.6,0.85,High
ACC-0028,Earthy,Woody,NOTE-0604,Patchouli Oil,Driver,Base,5,0.95,0.8,Medium
ACC-0028,Earthy,Woody,NOTE-0453,Vetiver Haiti,Driver,Base,4,0.85,0.85,High
ACC-0028,Earthy,Woody,NOTE-0452,Oakmoss Absolute,Support,Base,3,0.8,0.85,Medium
ACC-0028,Earthy,Woody,NOTE-0525,Cypriol Oil,Support,Base,3,0.75,0.8,Medium
ACC-0028,Earthy,Woody,NOTE-0455,Labdanum Absolute,Support,Base,2,0.7,0.85,Medium
ACC-0028,Earthy,Woody,NOTE-0615,Costus Oil,Modifier,Base,2,0.6,0.7,Medium
ACC-0257,Amber Oud,Amber,NOTE-0003,Agarwood (Oud),Driver,Base,5,0.9,0.75,Medium
ACC-0257,Amber Oud,Amber,NOTE-0455,Labdanum Absolute,Driver,Base,4,0.85,0.85,Medium
ACC-0257,Amber Oud,Amber,NOTE-0021,Ambroxan,Support,Base,3,0.8,0.95,High
ACC-0257,Amber Oud,Amber,NOTE-0604,Patchouli Oil,Support,Base,3,0.75,0.8,Medium
ACC-0257,Amber Oud,Amber,NOTE-0456,Vanillin,Support,Base,2,0.7,0.95,High
ACC-0257,Amber Oud,Amber,NOTE-0349,Saffron,Modifier,Heart,2,0.65,0.8,High
ACC-0258,Spicy Oud,Woody,NOTE-0003,Agarwood (Oud),Driver,Base,5,0.9,0.75,Medium
ACC-0258,Spicy Oud,Woody,NOTE-0349,Saffron,Driver,Heart,4,0.85,0.8,High
ACC-0258,Spicy Oud,Woody,NOTE-0612,Cinnamon Oil,Support,Heart,3,0.7,0.8,Medium
ACC-0258,Spicy Oud,Woody,NOTE-0604,Patchouli Oil,Support,Base,3,0.75,0.8,Medium
ACC-0258,Spicy Oud,Woody,NOTE-0550,Cardamom Oil,Support,Top/Heart,2,0.65,0.9,High
ACC-0258,Spicy Oud,Woody,NOTE-0501,Rose Absolute,Modifier,Heart,2,0.6,0.85,High
ACC-0259,Floral Oud,Floral,NOTE-0501,Rose Absolute,Driver,Heart,5,0.95,0.9,High
ACC-0259,Floral Oud,Floral,NOTE-0003,Agarwood (Oud),Driver,Base,5,0.85,0.75,Medium
ACC-0259,Floral Oud,Floral,NOTE-0492,Jasmine Absolute,Support,Heart,3,0.75,0.85,High
ACC-0259,Floral Oud,Floral,NOTE-0349,Saffron,Support,Heart,3,0.7,0.8,High
ACC-0259,Floral Oud,Floral,NOTE-0604,Patchouli Oil,Support,Base,2,0.65,0.8,Medium
ACC-0259,Floral Oud,Floral,NOTE-0021,Ambroxan,Modifier,Base,2,0.6,0.95,High
ACC-0260,Chypre Classic,Chypre,NOTE-0040,Bergamot,Driver,Top,5,0.95,0.85,High
ACC-0260,Chypre Classic,Chypre,NOTE-0452,Oakmoss Absolute,Driver,Base,5,0.9,0.8,Medium
ACC-0260,Chypre Classic,Chypre,NOTE-0604,Patchouli Oil,Support,Base,4,0.85,0.8,Medium
ACC-0260,Chypre Classic,Chypre,NOTE-0455,Labdanum Absolute,Support,Base,3,0.8,0.85,Medium
ACC-0260,Chypre Classic,Chypre,NOTE-0501,Rose Absolute,Support,Heart,3,0.75,0.85,High
ACC-0260,Chypre Classic,Chypre,NOTE-0492,Jasmine Absolute,Support,Heart,2,0.7,0.85,High
ACC-0260,Chypre Classic,Chypre,NOTE-0205,Iso E Super,Modifier,Base,2,0.65,0.95,High
ACC-0261,Chypre Fruity,Chypre,NOTE-0040,Bergamot,Driver,Top,5,0.95,0.85,High
ACC-0261,Chypre Fruity,Chypre,NOTE-0588,Blackcurrant Bud,Driver,Heart,4,0.85,0.8,Medium
ACC-0261,Chypre Fruity,Chypre,NOTE-0452,Oakmoss Absolute,Driver,Base,4,0.9,0.8,Medium
ACC-0261,Chypre Fruity,Chypre,NOTE-0604,Patchouli Oil,Support,Base,3,0.8,0.8,Medium
ACC-0261,Chypre Fruity,Chypre,NOTE-0501,Rose Absolute,Support,Heart,3,0.75,0.85,High
ACC-0261,Chypre Fruity,Chypre,NOTE-0021,Ambroxan,Modifier,Base,2,0.65,0.95,High
ACC-0262,Chypre Leather,Chypre,NOTE-0040,Bergamot,Driver,Top,4,0.9,0.8,High
ACC-0262,Chypre Leather,Chypre,NOTE-0452,Oakmoss Absolute,Driver,Base,5,0.9,0.8,Medium
ACC-0262,Chypre Leather,Chypre,NOTE-0604,Patchouli Oil,Support,Base,4,0.85,0.8,Medium
ACC-0262,Chypre Leather,Chypre,NOTE-0606,Styrax Resinoid,Support,Base,3,0.75,0.8,Medium
ACC-0262,Chypre Leather,Chypre,NOTE-0485,IsoButyl Quinoline,Modifier,Base,2,0.65,0.75,Medium
ACC-0262,Chypre Leather,Chypre,NOTE-0455,Labdanum Absolute,Support,Base,3,0.8,0.85,Medium
ACC-0263,Chypre Floral,Chypre,NOTE-0040,Bergamot,Driver,Top,5,0.95,0.85,High
ACC-0263,Chypre Floral,Chypre,NOTE-0452,Oakmoss Absolute,Driver,Base,4,0.9,0.8,Medium
ACC-0263,Chypre Floral,Chypre,NOTE-0462,Patchouli Coeur,Support,Base,3,0.8,0.85,Medium
ACC-0263,Chypre Floral,Chypre,NOTE-0501,Rose Absolute,Driver,Heart,4,0.9,0.9,High
ACC-0263,Chypre Floral,Chypre,NOTE-0492,Jasmine Absolute,Support,Heart,3,0.8,0.85,High
ACC-0263,Chypre Floral,Chypre,NOTE-0021,Ambroxan,Modifier,Base,2,0.65,0.95,High
ACC-0264,Oudh Powdery,Oriental,NOTE-0527,Orris Butter,Driver,Heart,5,0.95,0.85,High
ACC-0264,Oudh Powdery,Oriental,NOTE-0003,Agarwood (Oud),Driver,Base,4,0.85,0.75,Medium
ACC-0264,Oudh Powdery,Oriental,NOTE-0501,Rose Absolute,Support,Heart,3,0.8,0.85,High
ACC-0264,Oudh Powdery,Oriental,NOTE-0456,Vanillin,Support,Base,3,0.85,0.95,High
ACC-0264,Oudh Powdery,Oriental,NOTE-0616,Ambrette Seed Oil,Support,Base,2,0.75,0.85,High
ACC-0264,Oudh Powdery,Oriental,NOTE-0609,Muscone,Modifier,Base,2,0.65,0.8,Medium
ACC-0265,Powder Soft,Floral,NOTE-0527,Orris Butter,Driver,Heart,5,0.95,0.85,High
ACC-0265,Powder Soft,Floral,NOTE-0484,Heliotropin,Driver,Heart,4,0.9,0.9,High
ACC-0265,Powder Soft,Floral,NOTE-0456,Vanillin,Support,Base,3,0.85,0.95,High
ACC-0265,Powder Soft,Floral,NOTE-0617,Muscenone,Support,Base,3,0.8,0.9,High
ACC-0265,Powder Soft,Floral,NOTE-0501,Rose Absolute,Support,Heart,2,0.75,0.85,High
ACC-0265,Powder Soft,Floral,NOTE-0021,Ambroxan,Modifier,Base,2,0.65,0.95,High
ACC-0266,Musky Skin,Musky,NOTE-0505,Galaxolide,Driver,Base,5,0.95,0.95,High
ACC-0266,Musky Skin,Musky,NOTE-0507,Ambrettolide,Driver,Base,4,0.9,0.9,High
ACC-0266,Musky Skin,Musky,NOTE-0617,Muscenone,Support,Base,3,0.85,0.9,High
ACC-0266,Musky Skin,Musky,NOTE-0087,Cashmeran,Support,Base,3,0.8,0.9,High
ACC-0266,Musky Skin,Musky,NOTE-0205,Iso E Super,Support,Base,2,0.75,0.95,High
ACC-0266,Musky Skin,Musky,NOTE-0456,Vanillin,Modifier,Base,2,0.7,0.95,High
ACC-0267,Musky Floral,Musky,NOTE-0501,Rose Absolute,Driver,Heart,5,0.95,0.9,High
ACC-0267,Musky Floral,Musky,NOTE-0492,Jasmine Absolute,Driver,Heart,4,0.9,0.85,High
ACC-0267,Musky Floral,Musky,NOTE-0505,Galaxolide,Support,Base,3,0.9,0.95,High
ACC-0267,Musky Floral,Musky,NOTE-0021,Ambroxan,Support,Base,3,0.8,0.95,High
ACC-0267,Musky Floral,Musky,NOTE-0609,Muscone,Support,Base,2,0.75,0.85,Medium
ACC-0267,Musky Floral,Musky,NOTE-0456,Vanillin,Modifier,Base,2,0.7,0.95,High
ACC-0268,Vanilla Custard,Gourmand,NOTE-0408,Vanilla Absolute,Driver,Base,5,0.7,0.94,High
ACC-0268,Vanilla Custard,Gourmand,NOTE-0563,Milk Lactone,Support,Heart,4,0.6,0.9,Medium
ACC-0268,Vanilla Custard,Gourmand,NOTE-0618,Egg Accord,Support,Heart,3,0.5,0.85,Medium
ACC-0268,Vanilla Custard,Gourmand,NOTE-0039,Benzoin,Modifier,Base,2,0.55,0.92,High
ACC-0268,Vanilla Custard,Gourmand,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.97,High
ACC-0268,Vanilla Custard,Gourmand,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0269,Caramel Flan,Gourmand,NOTE-0619,Caramel Accord,Driver,Base,5,0.65,0.92,High
ACC-0269,Caramel Flan,Gourmand,NOTE-0593,Ethyl Maltol (Low),Support,Heart,4,0.45,0.9,Medium
ACC-0269,Caramel Flan,Gourmand,NOTE-0408,Vanilla Absolute,Support,Base,3,0.6,0.93,High
ACC-0269,Caramel Flan,Gourmand,NOTE-0399,Tonka Bean,Modifier,Base,2,0.55,0.93,High
ACC-0269,Caramel Flan,Gourmand,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.97,High
ACC-0269,Caramel Flan,Gourmand,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0270,Chocolate Fudge,Gourmand,NOTE-0544,Cocoa Absolute,Driver,Base,5,0.65,0.88,High
ACC-0270,Chocolate Fudge,Gourmand,NOTE-0408,Vanilla Absolute,Support,Base,4,0.6,0.93,High
ACC-0270,Chocolate Fudge,Gourmand,NOTE-0399,Tonka Bean,Support,Base,3,0.55,0.93,High
ACC-0270,Chocolate Fudge,Gourmand,NOTE-0039,Benzoin,Modifier,Base,2,0.55,0.92,High
ACC-0270,Chocolate Fudge,Gourmand,NOTE-0205,Iso E Super,Modifier,Base,1,0.75,0.97,High
ACC-0270,Chocolate Fudge,Gourmand,NOTE-0465,Musk Ketone,Modifier,Base,1,0.65,0.95,High
ACC-0271,Almond Croissant,Gourmand,NOTE-0620,Almond Accord,Driver,Heart,5,0.65,0.9,Medium
ACC-0271,Almond Croissant,Gourmand,NOTE-0621,Butter Accord,Support,Heart,4,0.55,0.88,Medium
ACC-0271,Almond Croissant,Gourmand,NOTE-0408,Vanilla Absolute,Support,Base,3,0.6,0.93,High
