request_id,perfume_id,primary_accord,secondary_accord,primary_in_ref,any_in_ref,ref_accord_count
REQ-00936,P000278,ACC-0170,,False,False,4
REQ-00938,P000449,ACC-0196,,False,False,4
REQ-00939,P000434,ACC-0187,ACC-0111,False,False,4
REQ-00942,P000062,ACC-0262,,False,False,10
REQ-00943,P000303,ACC-0185,ACC-0281,False,False,5
REQ-00945,P000178,ACC-0112,,False,False,5
REQ-00946,P000077,ACC-0144,,False,False,10
REQ-00947,P000256,ACC-0171,,False,False,4
REQ-00949,P000190,ACC-0140,,False,False,5
REQ-00950,P000446,ACC-0204,ACC-0291,False,False,4
REQ-00951,P000373,ACC-0100,ACC-0118,False,False,4
REQ-00956,P000025,ACC-0129,,False,False,10
REQ-00958,P000410,ACC-0245,,False,False,4
REQ-00959,P000439,ACC-0253,ACC-0097,False,False,4
REQ-00961,P000424,ACC-0152,,False,False,4
REQ-00962,P000189,ACC-0102,ACC-0191,False,False,6
REQ-00963,P000187,ACC-0177,ACC-0166,False,False,5
REQ-00964,P000083,ACC-0264,,False,False,7
REQ-00965,P000016,ACC-0161,,False,False,9
REQ-00966,P000145,ACC-0248,,False,False,5
REQ-00972,P000086,ACC-0062,ACC-0209,False,False,10
REQ-00974,P000439,ACC-0130,ACC-0280,False,False,4
REQ-00976,P000002,ACC-0008,ACC-0170,True,True,10
REQ-00977,P000050,ACC-0112,,False,False,6
REQ-00978,P000267,ACC-0039,,True,True,5
REQ-00979,P000275,ACC-0248,ACC-0190,False,False,4
REQ-00980,P000240,ACC-0228,ACC-0229,False,False,5
REQ-00981,P000406,ACC-0167,,False,False,4
REQ-00982,P000338,ACC-0177,ACC-0295,False,False,4
REQ-00985,P000176,ACC-0107,,False,False,5
REQ-00986,P000336,ACC-0157,,False,False,4
REQ-00989,P000079,ACC-0258,ACC-0115,False,False,10
REQ-00990,P000075,ACC-0007,,False,False,5
REQ-00992,P000070,ACC-0237,,False,False,10
REQ-00993,P000151,ACC-0283,,False,False,9
REQ-00994,P000096,ACC-0239,,False,False,8
REQ-00995,P000313,ACC-0239,,False,False,5
REQ-00998,P000014,ACC-0111,,False,False,10
REQ-01001,P000430,ACC-0170,,False,False,4
REQ-01003,P000346,ACC-0004,,False,False,4
REQ-01004,P000052,ACC-0262,ACC-0288,False,False,10
REQ-01006,P000050,ACC-0267,ACC-0200,False,False,6
REQ-01007,P000137,ACC-0174,,False,False,7
REQ-01009,P000139,ACC-0161,ACC-0158,False,False,8
REQ-01010,P000168,ACC-0166,,False,False,10
REQ-01012,P000087,ACC-0167,,False,False,7
REQ-01014,P000117,ACC-0118,,False,False,8
REQ-01015,P000162,ACC-0166,ACC-0164,False,False,7
REQ-01016,P000152,ACC-0197,ACC-0148,False,False,9
REQ-01017,P000319,ACC-0066,,False,False,4
REQ-01018,P000222,ACC-0233,,False,False,5
REQ-01019,P000124,ACC-0182,,False,False,8
REQ-01020,P000405,ACC-0161,,False,False,4
REQ-01023,P000351,ACC-0112,,False,False,4
REQ-01028,P000081,ACC-0155,ACC-0166,False,False,6
REQ-01030,P000247,ACC-0118,,False,False,4
REQ-01031,P000175,ACC-0178,ACC-0185,False,False,5
REQ-01033,P000295,ACC-0252,ACC-0134,False,False,5
REQ-01035,P000419,ACC-0171,,False,False,4
REQ-01036,P000421,ACC-0131,,False,False,4
REQ-01037,P000137,ACC-0101,,False,False,7
REQ-01038,P000346,ACC-0130,,False,False,4
REQ-01039,P000176,ACC-0161,,False,False,5
REQ-01041,P000264,ACC-0007,,False,False,4
REQ-01042,P000240,ACC-0291,,False,False,5
REQ-01043,P000374,ACC-0212,,False,False,4
REQ-01044,P000286,ACC-0247,,False,False,4
REQ-01045,P000381,ACC-0055,,False,False,4
REQ-01046,P000216,ACC-0259,,False,False,4
REQ-01048,P000041,ACC-0055,,False,False,5
REQ-01049,P000028,ACC-0107,,False,False,6
REQ-01051,P000025,ACC-0142,,False,False,10
REQ-01053,P000266,ACC-0007,ACC-0207,False,False,4
REQ-01054,P000443,ACC-0170,,False,False,4
REQ-01055,P000260,ACC-0250,ACC-0095,False,True,4
REQ-01056,P000336,ACC-0132,,False,False,4
REQ-01057,P000409,ACC-0095,,True,True,4
REQ-01060,P000121,ACC-0007,,False,False,10
REQ-01065,P000209,ACC-0107,,False,False,4
REQ-01068,P000236,ACC-0207,,False,False,5
REQ-01069,P000309,ACC-0288,,False,False,4
REQ-01070,P000317,ACC-0277,,False,False,4
REQ-01071,P000140,ACC-0152,ACC-0131,False,False,5
REQ-01072,P000020,ACC-0163,,False,False,5
REQ-01073,P000383,ACC-0257,,False,False,4
REQ-01074,P000245,ACC-0007,,False,False,4
REQ-01075,P000333,ACC-0063,,False,False,4
REQ-01076,P000069,ACC-0112,,False,False,10
REQ-01079,P000218,ACC-0066,ACC-0178,False,False,5
REQ-01083,P000409,ACC-0140,ACC-0291,False,False,4
REQ-01084,P000380,ACC-0080,ACC-0022,False,False,4
REQ-01086,P000343,ACC-0175,,False,False,4
REQ-01088,P000445,ACC-0206,ACC-0131,False,False,4
REQ-01090,P000295,ACC-0109,,False,False,5
REQ-01091,P000373,ACC-0142,ACC-0077,False,False,4
REQ-01092,P000044,ACC-0150,,False,False,6
REQ-01094,P000185,ACC-0063,,False,False,6
REQ-01098,P000363,ACC-0284,ACC-0207,False,False,4
REQ-01102,P000401,ACC-0130,,False,False,4
REQ-01103,P000127,ACC-0293,,False,False,10
REQ-01104,P000325,ACC-0007,ACC-0063,False,False,4
REQ-01105,P000153,ACC-0243,ACC-0181,False,False,6
REQ-01106,P000417,ACC-0033,,False,False,4
REQ-01107,P000406,ACC-0096,ACC-0104,False,False,4
REQ-01108,P000294,ACC-0167,,False,False,5
REQ-01109,P000258,ACC-0050,,True,True,4
REQ-01114,P000065,ACC-0275,,False,False,9
REQ-01116,P000339,ACC-0164,,False,False,4
REQ-01118,P000434,ACC-0106,,False,False,4
REQ-01119,P000113,ACC-0288,,False,False,10
REQ-01120,P000374,ACC-0236,,False,False,4
REQ-01121,P000407,ACC-0278,ACC-0281,False,False,4
REQ-01122,P000041,ACC-0222,ACC-0292,False,False,5
REQ-01123,P000355,ACC-0259,ACC-0122,False,False,4
REQ-01130,P000282,ACC-0281,,False,False,4
REQ-01131,P000079,ACC-0063,,False,False,10
REQ-01132,P000125,ACC-0113,,False,False,10
REQ-01133,P000260,ACC-0149,ACC-0186,False,False,4
REQ-01134,P000032,ACC-0258,,False,False,9
REQ-01136,P000185,ACC-0206,,False,False,6
REQ-01139,P000255,ACC-0194,ACC-0172,False,False,4
REQ-01140,P000390,ACC-0039,ACC-0033,False,False,4
REQ-01141,P000358,ACC-0196,ACC-0219,False,False,4
REQ-01142,P000298,ACC-0095,,True,True,5
REQ-01143,P000249,ACC-0130,,False,False,4
REQ-01144,P000093,ACC-0293,,False,False,10
REQ-01146,P000091,ACC-0105,ACC-0171,False,False,8
REQ-01148,P000071,ACC-0177,,False,False,7
REQ-01150,P000131,ACC-0227,,False,False,7
REQ-01153,P000195,ACC-0195,,False,False,4
REQ-01156,P000421,ACC-0112,,False,False,4
REQ-01157,P000138,ACC-0170,,False,False,5
REQ-01158,P000121,ACC-0151,ACC-0139,False,False,10
REQ-01160,P000388,ACC-0112,,False,False,4
REQ-01162,P000406,ACC-0289,,False,False,4
REQ-01164,P000354,ACC-0168,,False,False,4
REQ-01165,P000428,ACC-0209,,False,False,4
REQ-01166,P000370,ACC-0160,,False,False,4
REQ-01167,P000238,ACC-0007,,False,False,5
REQ-01169,P000273,ACC-0293,ACC-0032,False,True,4
REQ-01172,P000330,ACC-0295,,False,False,4
REQ-01173,P000291,ACC-0157,,False,False,5
REQ-01175,P000148,ACC-0130,,False,False,10
REQ-01177,P000416,ACC-0051,,False,False,4
REQ-01180,P000160,ACC-0295,,False,False,10
REQ-01182,P000396,ACC-0063,ACC-0172,False,False,4
REQ-01184,P000300,ACC-0171,,False,False,5
REQ-01185,P000305,ACC-0102,ACC-0213,False,False,4
REQ-01188,P000004,ACC-0104,ACC-0193,False,False,10
REQ-01189,P000264,ACC-0109,,False,False,4
REQ-01190,P000224,ACC-0187,,False,False,5
REQ-01191,P000200,ACC-0095,,False,False,4
REQ-01192,P000366,ACC-0189,,False,False,4
REQ-01196,P000357,ACC-0144,,False,False,4
REQ-01197,P000010,ACC-0210,ACC-0118,False,False,7
REQ-01198,P000314,ACC-0131,,False,False,4
REQ-01200,P000448,ACC-0150,,False,False,4
REQ-01201,P000107,ACC-0282,ACC-0080,False,False,10
REQ-01203,P000063,ACC-0170,ACC-0167,False,False,6
REQ-01205,P000112,ACC-0144,,False,False,10
REQ-01206,P000323,ACC-0170,ACC-0171,False,False,4
REQ-01207,P000405,ACC-0285,ACC-0130,False,False,4
REQ-01208,P000277,ACC-0062,ACC-0075,False,False,4
REQ-01209,P000432,ACC-0292,,False,False,4
REQ-01211,P000045,ACC-0107,ACC-0090,False,False,8
REQ-01212,P000345,ACC-0007,ACC-0121,False,False,3
REQ-01213,P000166,ACC-0002,ACC-0112,False,False,10
REQ-01214,P000430,ACC-0112,ACC-0280,False,False,4
REQ-01218,P000095,ACC-0066,ACC-0111,True,True,10
REQ-01220,P000437,ACC-0229,ACC-0194,False,False,4
REQ-01223,P000348,ACC-0209,,False,False,4
REQ-01224,P000189,ACC-0174,ACC-0253,False,False,6
REQ-01226,P000130,ACC-0288,,False,False,6
REQ-01230,P000012,ACC-0130,,False,False,10
REQ-01232,P000425,ACC-0299,ACC-0007,False,False,4
REQ-01233,P000231,ACC-0090,ACC-0213,False,False,5
REQ-01234,P000036,ACC-0082,ACC-0102,False,False,7
REQ-01235,P000012,ACC-0022,ACC-0116,True,True,10
REQ-01236,P000012,ACC-0290,,False,False,10
REQ-01237,P000239,ACC-0147,,False,False,5
REQ-01241,P000401,ACC-0239,,False,False,4
REQ-01242,P000025,ACC-0127,,False,False,10
REQ-01243,P000007,ACC-0139,ACC-0112,False,False,10
REQ-01244,P000107,ACC-0209,ACC-0295,False,False,10
REQ-01246,P000431,ACC-0055,,False,False,4
REQ-01247,P000190,ACC-0204,,False,False,5
REQ-01249,P000362,ACC-0161,ACC-0182,False,False,4
REQ-01252,P000096,ACC-0249,,False,False,8
REQ-01253,P000206,ACC-0118,ACC-0172,False,False,4
REQ-01254,P000142,ACC-0246,,False,False,10
REQ-01257,P000232,ACC-0112,,False,False,5
REQ-01259,P000358,ACC-0101,ACC-0138,False,False,4
REQ-01260,P000266,ACC-0197,,False,False,4
REQ-01261,P000023,ACC-0183,,False,False,10
REQ-01264,P000064,ACC-0109,ACC-0170,False,False,5
REQ-01265,P000381,ACC-0102,,False,False,4
REQ-01266,P000003,ACC-0207,,False,False,10
REQ-01269,P000268,ACC-0193,,False,False,4
REQ-01271,P000167,ACC-0141,,False,False,8
REQ-01272,P000298,ACC-0123,ACC-0055,False,False,5
REQ-01273,P000020,ACC-0101,ACC-0033,False,True,5
REQ-01274,P000134,ACC-0105,,False,False,5
REQ-01275,P000383,ACC-0207,,False,False,4
REQ-01276,P000079,ACC-0112,,False,False,10
REQ-01277,P000129,ACC-0134,ACC-0112,False,False,4
REQ-01278,P000189,ACC-0253,,False,False,6
REQ-01279,P000051,ACC-0164,,False,False,9
REQ-01280,P000332,ACC-0155,,False,False,4
REQ-01282,P000062,ACC-0130,,False,False,10
REQ-01284,P000132,ACC-0290,,False,False,10
REQ-01285,P000282,ACC-0253,,False,False,4
REQ-01286,P000216,ACC-0253,,False,False,4
REQ-01289,P000398,ACC-0288,,False,False,4
REQ-01295,P000374,ACC-0109,ACC-0172,False,False,4
REQ-01296,P000350,ACC-0007,,False,False,4
REQ-01298,P000426,ACC-0102,,False,False,4
REQ-01300,P000420,ACC-0050,,False,False,4
REQ-01302,P000081,ACC-0161,,False,False,6
REQ-01307,P000122,ACC-0281,,False,False,10
REQ-01308,P000322,ACC-0130,ACC-0185,False,False,4
REQ-01309,P000292,ACC-0163,,False,False,5
REQ-01310,P000145,ACC-0181,,False,False,5
REQ-01312,P000170,ACC-0295,,False,False,6
REQ-01313,P000397,ACC-0039,ACC-0277,False,False,4
REQ-01315,P000210,ACC-0213,,False,False,4
REQ-01317,P000072,ACC-0147,ACC-0107,False,False,10
REQ-01318,P000369,ACC-0280,,False,False,4
REQ-01319,P000409,ACC-0158,,False,False,4
REQ-01322,P000118,ACC-0280,ACC-0118,False,False,8
REQ-01323,P000088,ACC-0194,,False,False,10
REQ-01326,P000200,ACC-0209,,False,False,4
REQ-01327,P000153,ACC-0233,,False,False,6
REQ-01328,P000414,ACC-0150,ACC-0106,False,False,4
REQ-01329,P000411,ACC-0142,ACC-0112,False,False,4
REQ-01330,P000259,ACC-0251,ACC-0200,False,False,4
REQ-01332,P000307,ACC-0107,ACC-0007,False,False,4
REQ-01335,P000448,ACC-0123,,False,False,4
REQ-01337,P000224,ACC-0075,,False,False,5
REQ-01338,P000242,ACC-0140,,False,False,4
REQ-01341,P000114,ACC-0022,ACC-0163,True,True,10
REQ-01342,P000114,ACC-0202,ACC-0058,False,False,10
REQ-01343,P000004,ACC-0199,,False,False,10
REQ-01344,P000309,ACC-0183,,False,False,4
REQ-01346,P000070,ACC-0007,,False,False,10
REQ-01347,P000325,ACC-0196,,False,False,4
REQ-01348,P000445,ACC-0007,,False,False,4
REQ-01350,P000249,ACC-0236,ACC-0058,False,False,4
REQ-01351,P000044,ACC-0159,ACC-0007,False,False,6
REQ-01354,P000325,ACC-0264,ACC-0177,False,False,4
REQ-01356,P000102,ACC-0289,,False,False,10
REQ-01357,P000065,ACC-0165,,False,False,9
REQ-01361,P000169,ACC-0004,,True,True,5
REQ-01364,P000102,ACC-0222,,False,False,10
REQ-01367,P000281,ACC-0140,ACC-0158,False,False,4
REQ-01368,P000031,ACC-0222,ACC-0077,False,False,5
REQ-01369,P000008,ACC-0287,,False,False,10
REQ-01370,P000121,ACC-0286,,False,False,10
REQ-01371,P000263,ACC-0141,,False,False,4
REQ-01372,P000132,ACC-0131,,False,False,10
REQ-01374,P000198,ACC-0283,ACC-0118,False,False,4
REQ-01375,P000293,ACC-0122,,False,False,5
REQ-01380,P000405,ACC-0090,ACC-0172,False,False,4
REQ-01383,P000360,ACC-0114,,False,False,4
REQ-01384,P000291,ACC-0118,,False,False,5
REQ-01385,P000364,ACC-0082,,False,False,4
REQ-01389,P000233,ACC-0112,,False,False,5
REQ-01391,P000230,ACC-0229,,False,False,5
REQ-01393,P000144,ACC-0148,,False,False,6
REQ-01397,P000217,ACC-0199,,False,False,5
REQ-01398,P000287,ACC-0166,,False,False,4
REQ-01399,P000252,ACC-0109,ACC-0168,False,False,4
REQ-01400,P000061,ACC-0124,ACC-0222,False,False,3
REQ-01401,P000212,ACC-0145,,False,False,5
REQ-01403,P000059,ACC-0112,ACC-0063,False,False,8
REQ-01404,P000005,ACC-0130,,False,False,10
REQ-01406,P000198,ACC-0212,ACC-0127,False,False,4
REQ-01408,P000221,ACC-0023,ACC-0213,False,False,5
REQ-01410,P000135,ACC-0213,ACC-0209,False,False,10
REQ-01412,P000141,ACC-0007,ACC-0186,True,True,9
REQ-01413,P000434,ACC-0140,,False,False,4
REQ-01416,P000167,ACC-0195,,False,False,8
REQ-01418,P000329,ACC-0068,,False,False,4
REQ-01420,P000371,ACC-0277,ACC-0157,False,False,4
REQ-01421,P000346,ACC-0148,,False,False,4
REQ-01422,P000071,ACC-0127,,False,False,7
REQ-01423,P000390,ACC-0181,,False,False,4
REQ-01425,P000001,ACC-0207,,False,False,10
REQ-01426,P000003,ACC-0063,ACC-0127,False,False,10
REQ-01427,P000215,ACC-0039,ACC-0131,False,False,4
REQ-01430,P000209,ACC-0219,ACC-0157,False,False,4
REQ-01433,P000196,ACC-0259,,False,False,3
REQ-01434,P000001,ACC-0249,,False,False,10
REQ-01435,P000304,ACC-0123,,False,False,5
REQ-01436,P000141,ACC-0287,ACC-0179,False,False,9
REQ-01439,P000054,ACC-0174,,False,False,10
REQ-01441,P000194,ACC-0206,,False,False,6
REQ-01444,P000075,ACC-0210,,False,False,5
REQ-01445,P000103,ACC-0112,ACC-0118,False,False,5
REQ-01448,P000297,ACC-0159,ACC-0252,False,False,5
REQ-01450,P000390,ACC-0155,ACC-0267,False,False,4
REQ-01451,P000144,ACC-0197,ACC-0188,False,False,6
REQ-01452,P000214,ACC-0151,,False,False,4
REQ-01453,P000283,ACC-0281,,False,False,5
REQ-01455,P000420,ACC-0063,,False,False,4
REQ-01456,P000236,ACC-0236,,False,False,5
REQ-01458,P000032,ACC-0157,ACC-0063,False,False,9
REQ-01459,P000250,ACC-0034,,False,False,4
REQ-01460,P000350,ACC-0248,,False,False,4
REQ-01462,P000097,ACC-0185,ACC-0145,False,False,6
REQ-01465,P000003,ACC-0055,,False,False,10
REQ-01468,P000158,ACC-0147,,False,False,7
REQ-01470,P000323,ACC-0266,ACC-0102,False,False,4
REQ-01472,P000382,ACC-0206,,False,False,4
REQ-01474,P000214,ACC-0055,,False,False,4
REQ-01475,P000145,ACC-0275,ACC-0112,False,False,5
REQ-01477,P000107,ACC-0171,,False,False,10
REQ-01479,P000365,ACC-0111,,False,False,4
REQ-01483,P000211,ACC-0293,,False,False,5
REQ-01485,P000151,ACC-0112,,False,False,9
REQ-01486,P000123,ACC-0163,,False,False,5
REQ-01487,P000354,ACC-0112,,False,False,4
REQ-01490,P000328,ACC-0179,ACC-0220,False,False,4
REQ-01493,P000427,ACC-0130,,False,False,4
REQ-01498,P000449,ACC-0254,ACC-0121,False,False,4
REQ-01499,P000003,ACC-0285,,False,False,10
REQ-01504,P000211,ACC-0112,,False,False,5
REQ-01507,P000116,ACC-0287,,False,False,8
REQ-01513,P000207,ACC-0253,ACC-0063,False,False,4
REQ-01514,P000271,ACC-0186,ACC-0055,False,False,4
REQ-01515,P000128,ACC-0195,,False,False,8
REQ-01517,P000122,ACC-0116,,False,False,10
REQ-01520,P000416,ACC-0253,ACC-0144,False,False,4
REQ-01521,P000140,ACC-0104,ACC-0252,False,False,5
REQ-01522,P000450,ACC-0161,,False,False,4
REQ-01523,P000400,ACC-0132,,False,False,4
REQ-01524,P000066,ACC-0227,,False,False,10
REQ-01526,P000215,ACC-0167,,False,False,4
REQ-01528,P000414,ACC-0166,ACC-0153,False,False,4
REQ-01529,P000186,ACC-0155,,False,False,4
REQ-01531,P000097,ACC-0112,ACC-0277,False,False,6
REQ-01532,P000200,ACC-0253,ACC-0248,False,False,4
REQ-01534,P000281,ACC-0112,,False,False,4
REQ-01535,P000019,ACC-0186,,False,False,5
REQ-01539,P000161,ACC-0233,ACC-0277,False,False,8
REQ-01540,P000252,ACC-0164,,False,False,4
REQ-01542,P000178,ACC-0279,,False,False,5
REQ-01544,P000180,ACC-0248,,False,False,4
REQ-01545,P000370,ACC-0092,ACC-0063,False,False,4
REQ-01546,P000016,ACC-0278,,False,False,9
REQ-01547,P000383,ACC-0194,,False,False,4
REQ-01548,P000010,ACC-0281,ACC-0170,False,False,7
REQ-01549,P000104,ACC-0116,ACC-0128,False,False,10
REQ-01550,P000277,ACC-0177,,False,False,4
REQ-01552,P000115,ACC-0222,,False,False,9
REQ-01553,P000237,ACC-0258,,False,False,5
REQ-01554,P000431,ACC-0107,,False,False,4
REQ-01555,P000235,ACC-0167,,False,False,4
REQ-01556,P000222,ACC-0249,,False,False,5
REQ-01557,P000418,ACC-0130,,False,False,4
REQ-01559,P000357,ACC-0177,,False,False,4
REQ-01561,P000057,ACC-0171,,False,False,9
REQ-01562,P000210,ACC-0280,,False,False,4
REQ-01563,P000333,ACC-0179,,False,False,4
REQ-01565,P000014,ACC-0112,,False,False,10
REQ-01566,P000134,ACC-0134,ACC-0286,False,False,5
REQ-01570,P000384,ACC-0209,,False,False,4
REQ-01573,P000382,ACC-0170,,False,False,4
REQ-01575,P000247,ACC-0170,,False,False,4
REQ-01576,P000081,ACC-0134,ACC-0147,False,False,6
REQ-01577,P000214,ACC-0180,,False,False,4
REQ-01578,P000035,ACC-0032,,True,True,8
REQ-01579,P000214,ACC-0033,,True,True,4
REQ-01580,P000064,ACC-0105,,False,False,5
REQ-01582,P000358,ACC-0281,,False,False,4
REQ-01583,P000226,ACC-0139,ACC-0275,False,False,4
REQ-01588,P000177,ACC-0229,,False,False,5
REQ-01590,P000408,ACC-0295,,False,False,4
REQ-01593,P000316,ACC-0197,,False,False,4
REQ-01597,P000217,ACC-0207,ACC-0132,False,False,5
REQ-01600,P000008,ACC-0156,ACC-0247,False,False,10
REQ-01603,P000281,ACC-0055,,False,False,4
REQ-01604,P000366,ACC-0212,ACC-0249,False,False,4
REQ-01606,P000104,ACC-0094,,False,False,10
REQ-01607,P000054,ACC-0283,,False,False,10
REQ-01608,P000173,ACC-0252,,False,False,5
REQ-01610,P000079,ACC-0209,ACC-0247,False,False,10
REQ-01611,P000211,ACC-0075,,False,False,5
REQ-01613,P000261,ACC-0207,ACC-0033,False,False,4
REQ-01616,P000126,ACC-0022,,False,False,10
REQ-01620,P000170,ACC-0243,,False,False,6
REQ-01622,P000173,ACC-0172,,False,False,5
REQ-01623,P000070,ACC-0229,ACC-0253,False,False,10
REQ-01624,P000105,ACC-0281,,False,False,6
REQ-01625,P000184,ACC-0155,ACC-0285,False,False,4
REQ-01626,P000319,ACC-0209,ACC-0229,False,False,4
REQ-01628,P000447,ACC-0075,ACC-0209,False,False,4
REQ-01629,P000165,ACC-0185,,False,False,9
REQ-01633,P000318,ACC-0109,,False,False,4
REQ-01635,P000385,ACC-0212,,False,False,4
REQ-01636,P000041,ACC-0148,ACC-0236,False,False,5
REQ-01637,P000018,ACC-0177,,False,False,5
REQ-01638,P000281,ACC-0007,ACC-0141,False,False,4
REQ-01639,P000200,ACC-0055,ACC-0257,False,False,4
REQ-01646,P000347,ACC-0055,,False,False,4
REQ-01648,P000174,ACC-0166,,False,False,6
REQ-01649,P000004,ACC-0160,ACC-0104,False,False,10
REQ-01650,P000192,ACC-0096,,False,False,6
REQ-01652,P000027,ACC-0133,,False,False,7
REQ-01653,P000417,ACC-0194,ACC-0278,False,False,4
REQ-01655,P000251,ACC-0118,ACC-0107,False,False,4
REQ-01656,P000320,ACC-0275,,False,False,4
REQ-01659,P000248,ACC-0295,ACC-0247,False,False,4
REQ-01660,P000161,ACC-0148,,False,False,8
REQ-01661,P000372,ACC-0055,ACC-0287,False,False,4
REQ-01663,P000295,ACC-0135,,False,False,5
REQ-01664,P000186,ACC-0092,ACC-0118,False,False,4
REQ-01666,P000085,ACC-0007,ACC-0294,False,False,10
REQ-01667,P000279,ACC-0134,ACC-0127,False,False,4
REQ-01672,P000286,ACC-0193,,False,False,4
REQ-01673,P000209,ACC-0134,,False,False,4
REQ-01676,P000288,ACC-0162,ACC-0095,False,True,4
REQ-01678,P000374,ACC-0112,ACC-0161,False,False,4
REQ-01679,P000227,ACC-0264,,False,False,5
REQ-01682,P000038,ACC-0162,,False,False,10
REQ-01683,P000350,ACC-0100,ACC-0107,False,False,4
REQ-01684,P000070,ACC-0107,,False,False,10
REQ-01686,P000101,ACC-0170,,False,False,8
REQ-01687,P000423,ACC-0159,,False,False,4
REQ-01689,P000400,ACC-0105,ACC-0239,False,False,4
REQ-01690,P000098,ACC-0138,,False,False,9
REQ-01691,P000173,ACC-0252,ACC-0007,False,False,5
REQ-01692,P000192,ACC-0212,,False,False,6
REQ-01695,P000359,ACC-0066,,False,False,4
REQ-01699,P000046,ACC-0112,,False,False,5
REQ-01704,P000404,ACC-0114,,False,False,4
REQ-01707,P000428,ACC-0063,ACC-0130,False,False,4
REQ-01708,P000391,ACC-0145,,False,False,4
REQ-01709,P000257,ACC-0170,,False,False,4
REQ-01710,P000029,ACC-0112,,False,False,6
REQ-01711,P000247,ACC-0277,,False,False,4
REQ-01712,P000246,ACC-0169,,False,False,4
REQ-01714,P000336,ACC-0247,,False,False,4
REQ-01715,P000016,ACC-0167,,False,False,9
REQ-01716,P000099,ACC-0246,ACC-0159,False,False,9
REQ-01717,P000426,ACC-0288,,False,False,4
REQ-01720,P000398,ACC-0159,,False,False,4
REQ-01721,P000082,ACC-0112,ACC-0155,False,False,10
REQ-01725,P000050,ACC-0142,ACC-0177,False,False,6
REQ-01728,P000233,ACC-0180,,False,False,5
REQ-01729,P000012,ACC-0171,,False,False,10
REQ-01732,P000369,ACC-0082,ACC-0149,False,False,4
REQ-01734,P000258,ACC-0115,,False,False,4
REQ-01735,P000049,ACC-0248,,False,False,10
REQ-01736,P000093,ACC-0131,,False,False,10
REQ-01737,P000099,ACC-0289,,False,False,9
REQ-01738,P000255,ACC-0177,,False,False,4
REQ-01739,P000287,ACC-0120,,False,False,4
REQ-01742,P000290,ACC-0147,,False,False,4
REQ-01744,P000334,ACC-0278,,False,False,4
REQ-01745,P000012,ACC-0034,,False,False,10
REQ-01747,P000270,ACC-0118,,False,False,4
REQ-01749,P000444,ACC-0148,,False,False,4
REQ-01750,P000025,ACC-0295,,False,False,10
REQ-01751,P000177,ACC-0282,ACC-0121,False,False,5
REQ-01752,P000001,ACC-0214,,False,False,10
REQ-01755,P000191,ACC-0277,,False,False,5
REQ-01765,P000011,ACC-0147,,False,False,10
REQ-01766,P000216,ACC-0219,,False,False,4
REQ-01768,P000351,ACC-0033,,False,False,4
REQ-01770,P000262,ACC-0114,,False,False,4
REQ-01771,P000206,ACC-0289,,False,False,4
REQ-01772,P000077,ACC-0151,,False,False,10
REQ-01773,P000366,ACC-0112,,False,False,4
REQ-01774,P000324,ACC-0289,ACC-0034,False,False,4
REQ-01775,P000339,ACC-0267,,False,False,4
REQ-01776,P000259,ACC-0194,ACC-0004,False,False,4
REQ-01779,P000192,ACC-0253,ACC-0164,False,False,6
REQ-01780,P000095,ACC-0167,,False,False,10
REQ-01782,P000205,ACC-0156,ACC-0197,False,False,4
REQ-01783,P000113,ACC-0130,,False,False,10
REQ-01784,P000119,ACC-0130,,False,False,5
REQ-01786,P000359,ACC-0174,,False,False,4
REQ-01787,P000399,ACC-0128,,False,False,4
REQ-01788,P000202,ACC-0207,ACC-0194,False,False,4
REQ-01790,P000433,ACC-0131,,False,False,4
REQ-01793,P000302,ACC-0186,,False,False,4
REQ-01796,P000331,ACC-0139,,False,False,4
REQ-01797,P000078,ACC-0148,,False,False,5
REQ-01798,P000233,ACC-0285,,False,False,5
