request_id,phrase,canonical_descriptor
REQ-01092,musk,musky
REQ-01095,sweet,sweet
REQ-01096,vanilla,gourmand
REQ-01098,leather,leather
REQ-01099,mineral,mineral
REQ-01101,smoke,smoky
REQ-01101,fireplace,smoky
REQ-01102,smoky,smoky
REQ-01106,clean,clean
REQ-01106,hotel lobby,clean
REQ-01110,clean,clean
REQ-01110,hotel lobby,clean
REQ-01110,citrus,citrus
REQ-01110,powdery,powdery
REQ-01113,sweet,sweet
REQ-01115,vanilla,gourmand
REQ-01116,smoky,smoky
REQ-01120,leather,leather
REQ-01121,wet stone,mineral
REQ-01124,citrus,citrus
REQ-01124,ozonic,ozonic
REQ-01125,vanilla,gourmand
REQ-01129,musk,musky
REQ-01130,aquatic,aquatic
REQ-01132,leather,leather
REQ-01134,smoky,smoky
REQ-01136,vanilla,gourmand
REQ-01137,fresh,fresh
REQ-01137,dark,dark
REQ-01137,fresh cut grass,green
REQ-01137,leather,leather
REQ-01139,powdery,powdery
REQ-01141,mineral,mineral
REQ-01143,smoky,smoky
REQ-01143,sweet,sweet
REQ-01144,musk,musky
REQ-01145,musk,musky
REQ-01147,floral,floral
REQ-01148,mineral,mineral
REQ-01148,powdery,powdery
REQ-01149,fresh,fresh
REQ-01149,freshly washed,clean
REQ-01149,musk,musky
REQ-01150,citrus,citrus
REQ-01152,ozonic,ozonic
REQ-01153,sweet,sweet
REQ-01154,leather,leather
REQ-01154,powdery,powdery
REQ-01154,sweet,sweet
REQ-01156,powdery,powdery
REQ-01157,fresh,fresh
REQ-01157,smoky,smoky
REQ-01157,fresh cut grass,green
REQ-01157,sweet,sweet
REQ-01161,leather,leather
REQ-01161,coffee,gourmand
REQ-01162,clean,clean
REQ-01162,amber,amber
REQ-01162,powdery,powdery
REQ-01162,vanilla,gourmand
REQ-01163,dark,dark
REQ-01164,citrus,citrus
REQ-01165,mineral,mineral
REQ-01166,musk,musky
REQ-01169,powdery,powdery
REQ-01170,clean,clean
REQ-01171,smoky,smoky
REQ-01171,floral,floral
REQ-01171,citrus,citrus
REQ-01174,clean,clean
REQ-01174,citrus,citrus
REQ-01175,musk,musky
REQ-01175,sweet,sweet
REQ-01176,amber,amber
REQ-01176,musk,musky
REQ-01177,fresh,fresh
REQ-01177,fresh cut grass,green
REQ-01179,fresh,fresh
REQ-01179,fresh cut grass,green
REQ-01181,forest,woody
REQ-01181,after rain,ozonic
REQ-01182,fresh,fresh
REQ-01184,woody,woody
REQ-01184,smoky,smoky
REQ-01185,leather,leather
REQ-01188,spicy,spicy
REQ-01189,citrus,citrus
REQ-01190,citrus,citrus
REQ-01191,musk,musky
REQ-01196,smoky,smoky
REQ-01196,smoke,smoky
REQ-01196,fireplace,smoky
REQ-01197,forest,woody
REQ-01197,leather,leather
REQ-01199,smoky,smoky
REQ-01203,green,green
REQ-01204,leather,leather
REQ-01205,fresh,fresh
REQ-01205,freshly washed,clean
REQ-01206,dark,dark
REQ-01206,smoky,smoky
REQ-01206,leather,leather
REQ-01209,spicy,spicy
REQ-01211,sweet,sweet
REQ-01212,musk,musky
REQ-01213,vanilla,gourmand
REQ-01213,barbershop,fougere
REQ-01214,sweet,sweet
REQ-01215,vanilla,gourmand
REQ-01216,vanilla,gourmand
REQ-01217,clean,clean
REQ-01217,leather,leather
REQ-01219,smoky,smoky
REQ-01220,clean,clean
REQ-01220,smoky,smoky
REQ-01220,vanilla,gourmand
REQ-01229,smoke,smoky
REQ-01229,fireplace,smoky
REQ-01231,powdery,powdery
REQ-01233,citrus,citrus
REQ-01233,powdery,powdery
REQ-01234,musky,musky
REQ-01234,musk,musky
REQ-01234,leather,leather
REQ-01236,sweet,sweet
REQ-01237,clean,clean
REQ-01238,powdery,powdery
REQ-01238,sweet,sweet
REQ-01238,barbershop,fougere
REQ-01241,floral,floral
REQ-01242,powdery,powdery
REQ-01243,clean,clean
REQ-01244,smoky,smoky
REQ-01245,woody,woody
REQ-01245,smoky,smoky
REQ-01245,sweet,sweet
REQ-01246,citrus,citrus
REQ-01246,musky,musky
REQ-01246,musk,musky
REQ-01247,clean,clean
REQ-01247,musky,musky
REQ-01247,musk,musky
REQ-01250,forest,woody
REQ-01250,after rain,ozonic
REQ-01250,powdery,powdery
REQ-01250,sweet,sweet
REQ-01251,smoky,smoky
REQ-01252,fresh,fresh
REQ-01252,freshly washed,clean
REQ-01254,floral,floral
REQ-01255,green,green
REQ-01257,smoky,smoky
REQ-01258,smoky,smoky
REQ-01258,ozone,ozonic
REQ-01260,sweet,sweet
REQ-01262,citrus,citrus
REQ-01264,smoky,smoky
REQ-01266,musk,musky
REQ-01268,wet stone,mineral
REQ-01270,powdery,powdery
REQ-01271,ozonic,ozonic
REQ-01272,powdery,powdery
REQ-01272,barbershop,fougere
REQ-01273,leather,leather
REQ-01273,vanilla,gourmand
REQ-01276,vanilla,gourmand
REQ-01277,musk,musky
REQ-01277,wet stone,mineral
REQ-01279,leather,leather
REQ-01280,powdery,powdery
REQ-01281,citrus,citrus
REQ-01282,musk,musky
REQ-01282,leather,leather
REQ-01284,citrus,citrus
REQ-01286,smoke,smoky
REQ-01286,fireplace,smoky
REQ-01288,fresh,fresh
REQ-01288,freshly washed,clean
REQ-01289,forest,woody
REQ-01289,after rain,ozonic
REQ-01290,citrus,citrus
REQ-01291,vanilla,gourmand
REQ-01292,sweet,sweet
REQ-01293,citrus,citrus
REQ-01294,smoky,smoky
REQ-01294,leather,leather
REQ-01298,vanilla,gourmand
REQ-01299,amber,amber
REQ-01299,ozonic,ozonic
REQ-01300,aquatic,aquatic
REQ-01300,mineral,mineral
REQ-01302,smoky,smoky
REQ-01303,clean,clean
REQ-01304,freshly washed,clean
REQ-01307,forest,woody
REQ-01307,after rain,ozonic
REQ-01309,smoky,smoky
REQ-01311,sweet,sweet
REQ-01312,sweet,sweet
REQ-01315,fresh,fresh
REQ-01316,barbershop,fougere
REQ-01317,clean,clean
REQ-01319,musk,musky
REQ-01322,amber,amber
REQ-01322,musk,musky
REQ-01323,leather,leather
REQ-01325,smoky,smoky
REQ-01326,smoky,smoky
REQ-01326,vanilla,gourmand
REQ-01327,wet stone,mineral
REQ-01328,woody,woody
REQ-01330,clean,clean
REQ-01331,powdery,powdery
REQ-01332,musk,musky
REQ-01334,leather,leather
REQ-01335,fresh,fresh
REQ-01335,spicy,spicy
REQ-01337,musk,musky
REQ-01338,fresh,fresh
REQ-01338,freshly washed,clean
REQ-01338,sweet,sweet
REQ-01340,green,green
REQ-01340,vanilla,gourmand
REQ-01342,sweet,sweet
REQ-01343,musk,musky
REQ-01345,mineral,mineral
REQ-01346,vanilla,gourmand
REQ-01348,dark,dark
REQ-01348,citrus,citrus
REQ-01349,sweet,sweet
REQ-01351,leather,leather
REQ-01352,barbershop,fougere
REQ-01354,fresh,fresh
REQ-01354,citrus,citrus
REQ-01354,ozonic,ozonic
REQ-01356,musk,musky
REQ-01362,coffee,gourmand
REQ-01363,citrus,citrus
REQ-01364,fresh,fresh
REQ-01364,freshly washed,clean
REQ-01365,mineral,mineral
REQ-01365,sweet,sweet
REQ-01367,ozonic,ozonic
REQ-01368,fresh,fresh
REQ-01368,sweet,sweet
REQ-01369,leather,leather
REQ-01369,powdery,powdery
REQ-01370,woody,woody
REQ-01371,leather,leather
REQ-01371,coffee,gourmand
REQ-01373,vanilla,gourmand
REQ-01374,green,green
REQ-01374,powdery,powdery
REQ-01375,sweet,sweet
REQ-01376,leather,leather
REQ-01378,vanilla,gourmand
REQ-01381,leather,leather
REQ-01382,forest,woody
REQ-01382,after rain,ozonic
REQ-01384,dark,dark
REQ-01384,floral,floral
REQ-01387,mineral,mineral
REQ-01388,smoky,smoky
REQ-01390,smoky,smoky
REQ-01390,musk,musky
REQ-01391,vanilla,gourmand
REQ-01392,musk,musky
REQ-01393,sweet,sweet
REQ-01394,vanilla,gourmand
REQ-01397,smoky,smoky
REQ-01397,aquatic,aquatic
REQ-01398,fresh,fresh
REQ-01399,ozone,ozonic
REQ-01400,sweet,sweet
REQ-01401,fresh,fresh
REQ-01401,freshly washed,clean
REQ-01401,smoky,smoky
REQ-01402,leather,leather
REQ-01402,sweet,sweet
REQ-01404,leather,leather
REQ-01405,fresh,fresh
REQ-01406,citrus,citrus
REQ-01409,sweet,sweet
REQ-01411,forest,woody
REQ-01411,after rain,ozonic
REQ-01413,smoky,smoky
REQ-01413,powdery,powdery
REQ-01415,smoky,smoky
REQ-01415,ozone,ozonic
REQ-01417,musk,musky
REQ-01419,fresh,fresh
REQ-01419,freshly washed,clean
REQ-01419,sweet,sweet
REQ-01419,vanilla,gourmand
REQ-01420,musk,musky
REQ-01420,sweet,sweet
REQ-01422,floral,floral
REQ-01424,musk,musky
REQ-01425,smoky,smoky
REQ-01428,clean,clean
REQ-01429,dark,dark
REQ-01429,sweet,sweet
REQ-01432,powdery,powdery
REQ-01433,citrus,citrus
REQ-01434,citrus,citrus
REQ-01434,vanilla,gourmand
REQ-01434,barbershop,fougere
REQ-01435,smoky,smoky
REQ-01435,powdery,powdery
REQ-01435,barbershop,fougere
REQ-01437,forest,woody
REQ-01437,after rain,ozonic
REQ-01438,leather,leather
REQ-01440,clean,clean
REQ-01441,smoky,smoky
REQ-01441,sweet,sweet
REQ-01442,fresh,fresh
REQ-01442,sweet,sweet
REQ-01443,ozone,ozonic
REQ-01444,sweet,sweet
REQ-01445,musk,musky
REQ-01445,sweet,sweet
REQ-01447,vanilla,gourmand
REQ-01450,smoky,smoky
REQ-01454,sweet,sweet
REQ-01456,clean,clean
REQ-01458,sweet,sweet
REQ-01459,citrus,citrus
REQ-01459,vanilla,gourmand
REQ-01460,sweet,sweet
REQ-01461,citrus,citrus
REQ-01461,leather,leather
REQ-01461,coffee,gourmand
REQ-01462,clean,clean
REQ-01462,vanilla,gourmand
REQ-01463,powdery,powdery
REQ-01465,clean,clean
REQ-01466,sweet,sweet
REQ-01467,citrus,citrus
REQ-01467,vanilla,gourmand
REQ-01468,aquatic,aquatic
REQ-01469,wet stone,mineral
REQ-01471,smoke,smoky
REQ-01471,fireplace,smoky
REQ-01471,powdery,powdery
REQ-01472,vanilla,gourmand
REQ-01473,clean,clean
REQ-01473,hotel lobby,clean
REQ-01473,smoky,smoky
REQ-01474,clean,clean
REQ-01474,sweet,sweet
REQ-01474,vanilla,gourmand
REQ-01475,musk,musky
REQ-01479,vanilla,gourmand
REQ-01481,floral,floral
REQ-01483,fresh,fresh
REQ-01485,powdery,powdery
REQ-01486,leather,leather
REQ-01486,vanilla,gourmand
REQ-01487,musk,musky
REQ-01487,wet stone,mineral
REQ-01488,clean,clean
REQ-01488,vanilla,gourmand
REQ-01492,leather,leather
REQ-01494,green,green
REQ-01496,vanilla,gourmand
REQ-01497,sweet,sweet
REQ-01498,clean,clean
REQ-01498,hotel lobby,clean
REQ-01499,clean,clean
REQ-01499,smoky,smoky
REQ-01500,vanilla,gourmand
REQ-01501,musk,musky
REQ-01503,leather,leather
REQ-01503,coffee,gourmand
REQ-01504,ozone,ozonic
REQ-01506,smoky,smoky
REQ-01507,fresh,fresh
REQ-01510,sweet,sweet
REQ-01511,dark,dark
REQ-01513,sweet,sweet
REQ-01514,wet stone,mineral
REQ-01514,powdery,powdery
REQ-01515,spicy,spicy
REQ-01516,amber,amber
REQ-01517,amber,amber
REQ-01518,vanilla,gourmand
REQ-01519,sweet,sweet
REQ-01520,citrus,citrus
REQ-01520,ozone,ozonic
REQ-01521,leather,leather
REQ-01523,clean,clean
REQ-01525,wet stone,mineral
REQ-01526,clean,clean
REQ-01526,hotel lobby,clean
REQ-01526,powdery,powdery
REQ-01527,sweet,sweet
REQ-01528,woody,woody
REQ-01528,smoky,smoky
REQ-01529,vanilla,gourmand
REQ-01530,musk,musky
REQ-01530,sweet,sweet
REQ-01532,musky,musky
REQ-01532,musk,musky
REQ-01533,forest,woody
REQ-01533,after rain,ozonic
REQ-01534,smoke,smoky
REQ-01534,fireplace,smoky
REQ-01534,sweet,sweet
REQ-01535,green,green
REQ-01535,powdery,powdery
REQ-01536,powdery,powdery
REQ-01536,vanilla,gourmand
REQ-01537,clean,clean
REQ-01537,hotel lobby,clean
REQ-01537,leather,leather
REQ-01538,musk,musky
REQ-01539,musk,musky
REQ-01539,ozonic,ozonic
REQ-01540,forest,woody
REQ-01540,musk,musky
REQ-01540,after rain,ozonic
REQ-01541,powdery,powdery
REQ-01543,ozone,ozonic
REQ-01544,leather,leather
REQ-01544,coffee,gourmand
REQ-01545,smoky,smoky
REQ-01547,musky,musky
REQ-01547,musk,musky
REQ-01547,sweet,sweet
REQ-01548,citrus,citrus
REQ-01549,sweet,sweet
REQ-01550,clean,clean
REQ-01550,hotel lobby,clean
REQ-01550,citrus,citrus
REQ-01551,clean,clean
REQ-01551,musk,musky
REQ-01551,powdery,powdery
REQ-01552,fresh,fresh
REQ-01553,fresh,fresh
REQ-01553,clean,clean
REQ-01553,freshly washed,clean
REQ-01553,smoky,smoky
REQ-01554,powdery,powdery
REQ-01556,woody,woody
REQ-01557,fresh,fresh
REQ-01559,clean,clean
REQ-01563,fresh,fresh
REQ-01563,freshly washed,clean
REQ-01564,mineral,mineral
REQ-01566,musk,musky
REQ-01566,vanilla,gourmand
REQ-01571,clean,clean
REQ-01573,smoky,smoky
REQ-01573,musk,musky
REQ-01574,powdery,powdery
REQ-01574,barbershop,fougere
REQ-01575,amber,amber
REQ-01579,woody,woody
REQ-01580,dark,dark
REQ-01583,smoke,smoky
REQ-01583,fireplace,smoky
REQ-01584,floral,floral
REQ-01585,freshly washed,clean
REQ-01585,leather,leather
REQ-01586,musk,musky
REQ-01586,leather,leather
REQ-01586,powdery,powdery
REQ-01587,vanilla,gourmand
REQ-01590,leather,leather
REQ-01594,leather,leather
REQ-01594,coffee,gourmand
REQ-01596,vanilla,gourmand
REQ-01598,vanilla,gourmand
REQ-01600,smoky,smoky
REQ-01604,clean,clean
REQ-01606,citrus,citrus
REQ-01607,smoke,smoky
REQ-01607,fireplace,smoky
REQ-01607,leather,leather
REQ-01608,mineral,mineral
REQ-01609,leather,leather
REQ-01610,smoky,smoky
REQ-01612,spicy,spicy
REQ-01612,musk,musky
REQ-01613,sweet,sweet
REQ-01618,spicy,spicy
REQ-01619,smoky,smoky
REQ-01623,clean,clean
REQ-01623,smoke,smoky
REQ-01623,fireplace,smoky
REQ-01624,smoky,smoky
REQ-01625,leather,leather
REQ-01626,vanilla,gourmand
REQ-01627,vanilla,gourmand
REQ-01628,aquatic,aquatic
REQ-01632,smoky,smoky
REQ-01634,smoky,smoky
REQ-01635,powdery,powdery
REQ-01638,sweet,sweet
REQ-01639,musk,musky
REQ-01641,sweet,sweet
REQ-01644,smoky,smoky
REQ-01644,citrus,citrus
REQ-01645,sweet,sweet
REQ-01647,leather,leather
REQ-01651,smoke,smoky
REQ-01651,fireplace,smoky
REQ-01651,leather,leather
REQ-01653,citrus,citrus
REQ-01654,smoky,smoky
REQ-01655,citrus,citrus
REQ-01657,powdery,powdery
REQ-01659,wet stone,mineral
REQ-01661,aquatic,aquatic
REQ-01662,clean,clean
REQ-01663,wet stone,mineral
REQ-01667,green,green
REQ-01667,vanilla,gourmand
REQ-01668,leather,leather
REQ-01668,coffee,gourmand
REQ-01670,woody,woody
REQ-01670,leather,leather
REQ-01672,vanilla,gourmand
REQ-01674,musky,musky
REQ-01674,musk,musky
REQ-01675,smoky,smoky
REQ-01675,leather,leather
REQ-01675,coffee,gourmand
REQ-01676,musky,musky
REQ-01676,musk,musky
REQ-01677,smoky,smoky
REQ-01678,citrus,citrus
REQ-01680,vanilla,gourmand
REQ-01681,mineral,mineral
REQ-01681,powdery,powdery
REQ-01683,fresh,fresh
REQ-01683,fresh cut grass,green
REQ-01684,leather,leather
REQ-01684,sweet,sweet
REQ-01686,fresh,fresh
REQ-01686,freshly washed,clean
REQ-01686,sweet,sweet
REQ-01687,musky,musky
REQ-01687,musk,musky
REQ-01690,smoky,smoky
REQ-01691,floral,floral
REQ-01692,sweet,sweet
REQ-01694,musk,musky
REQ-01695,sweet,sweet
REQ-01697,powdery,powdery
REQ-01701,spicy,spicy
REQ-01702,fresh,fresh
REQ-01702,fresh cut grass,green
REQ-01703,powdery,powdery
REQ-01705,smoke,smoky
REQ-01705,fireplace,smoky
REQ-01706,ozone,ozonic
REQ-01706,vanilla,gourmand
REQ-01708,fresh,fresh
REQ-01709,clean,clean
REQ-01712,smoky,smoky
REQ-01712,leather,leather
REQ-01714,musk,musky
REQ-01716,smoky,smoky
REQ-01716,vanilla,gourmand
REQ-01717,clean,clean
REQ-01717,smoky,smoky
REQ-01720,citrus,citrus
REQ-01724,smoky,smoky
REQ-01726,vanilla,gourmand
REQ-01727,sweet,sweet
REQ-01729,vanilla,gourmand
REQ-01734,fresh,fresh
REQ-01735,vanilla,gourmand
REQ-01735,barbershop,fougere
REQ-01736,dark,dark
REQ-01738,fresh,fresh
REQ-01740,citrus,citrus
REQ-01742,fresh,fresh
REQ-01742,fresh cut grass,green
REQ-01742,powdery,powdery
REQ-01743,musky,musky
REQ-01743,musk,musky
REQ-01744,powdery,powdery
REQ-01747,clean,clean
REQ-01747,hotel lobby,clean
REQ-01748,ozone,ozonic
REQ-01749,clean,clean
REQ-01751,aquatic,aquatic
REQ-01752,smoky,smoky
REQ-01753,clean,clean
REQ-01753,hotel lobby,clean
REQ-01755,fresh,fresh
REQ-01755,freshly washed,clean
REQ-01758,clean,clean
REQ-01759,dark,dark
REQ-01760,smoky,smoky
REQ-01762,vanilla,gourmand
REQ-01764,smoke,smoky
REQ-01764,fireplace,smoky
REQ-01764,sweet,sweet
REQ-01765,musk,musky
REQ-01766,leather,leather
REQ-01768,clean,clean
REQ-01770,musk,musky
REQ-01772,sweet,sweet
REQ-01773,smoky,smoky
REQ-01777,powdery,powdery
REQ-01778,citrus,citrus
REQ-01780,vanilla,gourmand
REQ-01781,musky,musky
REQ-01781,musk,musky
REQ-01783,musky,musky
REQ-01783,musk,musky
REQ-01784,leather,leather
REQ-01785,citrus,citrus
REQ-01788,smoky,smoky
REQ-01788,green,green
REQ-01790,wet stone,mineral
REQ-01790,powdery,powdery
REQ-01791,clean,clean
REQ-01792,fresh,fresh
REQ-01792,fresh cut grass,green
REQ-01794,aquatic,aquatic
REQ-01794,leather,leather
REQ-01794,powdery,powdery
REQ-01795,ozonic,ozonic
REQ-01799,smoke,smoky
REQ-01799,fireplace,smoky
REQ-01799,musk,musky
REQ-01800,vanilla,gourmand
REQ-01801,spicy,spicy
REQ-01801,sweet,sweet
REQ-01804,ozonic,ozonic
REQ-01806,powdery,powdery
REQ-01807,leather,leather
REQ-01809,powdery,powdery
REQ-01811,vanilla,gourmand
REQ-01819,clean,clean
REQ-01819,hotel lobby,clean
REQ-01820,smoke,smoky
REQ-01820,fireplace,smoky
REQ-01822,smoky,smoky
REQ-01824,smoky,smoky
REQ-01824,sweet,sweet
REQ-01825,powdery,powdery
REQ-01826,clean,clean
REQ-01828,ozone,ozonic
REQ-01829,clean,clean
REQ-01829,hotel lobby,clean
REQ-01831,fresh,fresh
REQ-01831,sweet,sweet
REQ-01832,fresh,fresh
REQ-01832,freshly washed,clean
REQ-01832,leather,leather
REQ-01833,smoky,smoky
REQ-01835,clean,clean
REQ-01835,hotel lobby,clean
REQ-01835,smoky,smoky
REQ-01836,clean,clean
REQ-01836,citrus,citrus
REQ-01836,musk,musky
REQ-01838,clean,clean
REQ-01838,after rain,ozonic
REQ-01839,wet stone,mineral
REQ-01839,vanilla,gourmand
REQ-01840,clean,clean
REQ-01840,hotel lobby,clean
REQ-01841,spicy,spicy
REQ-01841,powdery,powdery
REQ-01842,fresh,fresh
REQ-01842,fresh cut grass,green
REQ-01842,sweet,sweet
REQ-01843,musk,musky
REQ-01844,smoke,smoky
REQ-01844,fireplace,smoky
REQ-01847,mineral,mineral
REQ-01847,leather,leather
REQ-01849,smoky,smoky
REQ-01850,barbershop,fougere
REQ-01851,barbershop,fougere
REQ-01852,musky,musky
REQ-01852,musk,musky
REQ-01853,woody,woody
REQ-01854,leather,leather
REQ-01854,sweet,sweet
REQ-01854,coffee,gourmand
REQ-01855,musk,musky
REQ-01856,clean,clean
REQ-01859,ozonic,ozonic
REQ-01860,musky,musky
REQ-01860,musk,musky
REQ-01860,powdery,powdery
REQ-01862,amber,amber
REQ-01862,citrus,citrus
REQ-01863,leather,leather
REQ-01864,vanilla,gourmand
REQ-01866,vanilla,gourmand
REQ-01868,leather,leather
REQ-01871,barbershop,fougere
REQ-01872,musk,musky
REQ-01873,citrus,citrus
REQ-01874,musk,musky
REQ-01875,powdery,powdery
REQ-01876,clean,clean
REQ-01876,hotel lobby,clean
REQ-01876,leather,leather
REQ-01877,woody,woody
REQ-01878,clean,clean
REQ-01880,smoky,smoky
REQ-01881,green,green
REQ-01883,musky,musky
REQ-01883,musk,musky
REQ-01884,amber,amber
REQ-01884,smoky,smoky
REQ-01884,musky,musky
REQ-01884,musk,musky
REQ-01886,musk,musky
REQ-01886,mineral,mineral
REQ-01887,citrus,citrus
REQ-01891,fresh,fresh
REQ-01891,fresh cut grass,green
REQ-01892,fresh,fresh
REQ-01893,smoke,smoky
REQ-01893,fireplace,smoky
REQ-01896,smoky,smoky
REQ-01897,fresh,fresh
REQ-01898,musk,musky
REQ-01899,sweet,sweet
REQ-01900,forest,woody
REQ-01900,after rain,ozonic
REQ-01900,sweet,sweet
REQ-01901,citrus,citrus
REQ-01903,leather,leather
REQ-01903,sweet,sweet
REQ-01904,vanilla,gourmand
REQ-01906,citrus,citrus
REQ-01908,smoky,smoky
REQ-01909,clean,clean
REQ-01909,hotel lobby,clean
REQ-01909,vanilla,gourmand
REQ-01913,vanilla,gourmand
REQ-01914,powdery,powdery
REQ-01914,vanilla,gourmand
REQ-01918,musk,musky
REQ-01920,clean,clean
REQ-01921,musk,musky
REQ-01922,fresh,fresh
REQ-01922,freshly washed,clean
REQ-01923,clean,clean
REQ-01924,clean,clean
REQ-01927,clean,clean
REQ-01927,powdery,powdery
REQ-01928,powdery,powdery
REQ-01929,vanilla,gourmand
REQ-01930,musk,musky
REQ-01932,smoke,smoky
REQ-01932,fireplace,smoky
REQ-01932,leather,leather
REQ-01935,powdery,powdery
REQ-01936,leather,leather
REQ-01938,floral,floral
REQ-01939,smoky,smoky
REQ-01941,ozonic,ozonic
REQ-01942,leather,leather
REQ-01946,powdery,powdery
REQ-01946,vanilla,gourmand
REQ-01948,leather,leather
REQ-01950,ozone,ozonic
REQ-01950,powdery,powdery
REQ-01952,citrus,citrus
REQ-01953,barbershop,fougere
REQ-01954,ozonic,ozonic
REQ-01956,mineral,mineral
REQ-01956,powdery,powdery
REQ-01957,vanilla,gourmand
REQ-01962,amber,amber
REQ-01962,powdery,powdery
REQ-01965,woody,woody
REQ-01965,leather,leather
REQ-01965,coffee,gourmand
REQ-01972,mineral,mineral
REQ-01973,smoky,smoky
REQ-01973,musk,musky
REQ-01974,sweet,sweet
REQ-01975,leather,leather
REQ-01975,powdery,powdery
REQ-01976,musk,musky
REQ-01976,sweet,sweet
REQ-01981,clean,clean
REQ-01981,smoky,smoky
REQ-01982,fresh,fresh
REQ-01982,fresh cut grass,green
REQ-01983,smoky,smoky
REQ-01984,powdery,powdery
REQ-01985,citrus,citrus
REQ-01987,sweet,sweet
REQ-01988,smoky,smoky
REQ-01988,vanilla,gourmand
REQ-01991,smoky,smoky
REQ-01993,sweet,sweet
REQ-01995,vanilla,gourmand
REQ-01996,clean,clean
REQ-01997,sweet,sweet
REQ-01998,vanilla,gourmand
REQ-01999,clean,clean
REQ-01999,sweet,sweet
REQ-02000,smoke,smoky
REQ-02000,fireplace,smoky
REQ-02000,vanilla,gourmand
REQ-02001,leather,leather
REQ-02003,mineral,mineral
REQ-02004,fresh,fresh
REQ-02005,amber,amber
REQ-02006,leather,leather
REQ-02007,ozonic,ozonic
REQ-02007,leather,leather
REQ-02008,musk,musky
REQ-02009,fresh,fresh
REQ-02015,aquatic,aquatic
REQ-02016,leather,leather
REQ-02018,smoky,smoky
REQ-02018,spicy,spicy
REQ-02018,floral,floral
REQ-02020,forest,woody
REQ-02020,after rain,ozonic
REQ-02026,leather,leather
REQ-02028,musk,musky
REQ-02029,powdery,powdery
REQ-02030,clean,clean
REQ-02030,hotel lobby,clean
REQ-02031,leather,leather
REQ-02032,leather,leather
REQ-02032,vanilla,gourmand
REQ-02033,leather,leather
REQ-02035,sweet,sweet
REQ-02036,vanilla,gourmand
REQ-02039,vanilla,gourmand
REQ-02041,powdery,powdery
REQ-02043,fresh,fresh
REQ-02043,green,green
REQ-02043,fresh cut grass,green
REQ-02044,musk,musky
REQ-02046,musk,musky
REQ-02047,mineral,mineral
REQ-02048,musk,musky
REQ-02049,smoky,smoky
REQ-02051,vanilla,gourmand
REQ-02052,leather,leather
REQ-02055,citrus,citrus
REQ-02055,aquatic,aquatic
REQ-02059,clean,clean
REQ-02059,floral,floral
REQ-02060,sweet,sweet
REQ-02062,leather,leather
REQ-02063,leather,leather
REQ-02064,leather,leather
REQ-02065,sweet,sweet
REQ-02066,musky,musky
REQ-02066,musk,musky
REQ-02068,vanilla,gourmand
REQ-02070,musk,musky
REQ-02074,leather,leather
REQ-02075,fresh,fresh
REQ-02075,freshly washed,clean
REQ-02076,smoky,smoky
REQ-02076,barbershop,fougere
REQ-02077,floral,floral
REQ-02080,vanilla,gourmand
REQ-02081,citrus,citrus
REQ-02081,leather,leather
REQ-02081,powdery,powdery
REQ-02081,coffee,gourmand
REQ-02083,fresh,fresh
REQ-02083,fresh cut grass,green
REQ-02084,woody,woody
REQ-02086,leather,leather
REQ-02086,sweet,sweet
REQ-02086,coffee,gourmand
REQ-02089,citrus,citrus
REQ-02089,green,green
REQ-02090,musk,musky
REQ-02091,clean,clean
REQ-02091,hotel lobby,clean
REQ-02093,spicy,spicy
REQ-02094,fresh,fresh
REQ-02094,smoky,smoky
REQ-02094,fresh cut grass,green
REQ-02096,smoky,smoky
REQ-02097,musk,musky
REQ-02097,wet stone,mineral
REQ-02098,clean,clean
REQ-02100,fresh,fresh
REQ-02100,fresh cut grass,green
REQ-02101,clean,clean
REQ-02102,citrus,citrus
REQ-02106,spicy,spicy
REQ-02107,aquatic,aquatic
REQ-02109,leather,leather
REQ-02110,powdery,powdery
REQ-02111,smoky,smoky
REQ-02113,leather,leather
REQ-02114,powdery,powdery
REQ-02115,leather,leather
REQ-02116,fresh,fresh
REQ-02117,powdery,powdery
REQ-02118,vanilla,gourmand
REQ-02121,barbershop,fougere
REQ-02123,vanilla,gourmand
REQ-02125,woody,woody
REQ-02125,leather,leather
